4.917199999999999704e+01 5.660000000000000000e+03
4.917600000000000193e+01 6.119000000000000000e+03
4.917999999999999972e+01 5.790000000000000000e+03
4.918399999999999750e+01 5.667000000000000000e+03
4.918800000000000239e+01 5.615000000000000000e+03
4.919200000000000017e+01 5.927000000000000000e+03
4.919599999999999795e+01 6.220000000000000000e+03
4.920000000000000284e+01 7.041000000000000000e+03
4.920400000000000063e+01 1.102800000000000000e+04
4.920799999999999841e+01 2.167400000000000000e+04
4.921200000000000330e+01 4.026400000000000000e+04
4.921600000000000108e+01 7.343400000000000000e+04
4.921999999999999886e+01 8.481000000000000000e+04
4.922399999999999665e+01 5.990300000000000000e+04
4.922800000000000153e+01 3.135700000000000000e+04
4.923199999999999932e+01 1.771600000000000000e+04
4.923599999999999710e+01 9.378000000000000000e+03
4.924000000000000199e+01 6.042000000000000000e+03
4.924399999999999977e+01 5.273000000000000000e+03
4.924799999999999756e+01 4.704000000000000000e+03
4.925200000000000244e+01 4.717000000000000000e+03
4.925600000000000023e+01 4.540000000000000000e+03
4.925999999999999801e+01 4.565000000000000000e+03
4.926400000000000290e+01 4.738000000000000000e+03
4.926800000000000068e+01 4.553000000000000000e+03
4.927199999999999847e+01 4.554000000000000000e+03
4.927600000000000335e+01 4.478000000000000000e+03
4.928000000000000114e+01 4.541000000000000000e+03
4.928399999999999892e+01 4.587000000000000000e+03
4.928799999999999670e+01 4.564000000000000000e+03
4.929200000000000159e+01 4.494000000000000000e+03
4.929599999999999937e+01 4.378000000000000000e+03
