2.528400000000000603e+01 7.081611346791658434e+04
2.528799999999999670e+01 7.116445646791657782e+04
2.529200000000000159e+01 7.048986446791657363e+04
2.529600000000000648e+01 7.071833746791657177e+04
2.529999999999999716e+01 7.034887546791657223e+04
2.530400000000000205e+01 7.123447846791657503e+04
2.530800000000000693e+01 7.126014646791658015e+04
2.531199999999999761e+01 7.034587846791658376e+04
2.531600000000000250e+01 6.904467346791658201e+04
2.531999999999999318e+01 7.032653346791658259e+04
2.532399999999999807e+01 7.096645746791658166e+04
2.532800000000000296e+01 7.120044446791657538e+04
2.533199999999999363e+01 7.593149446791657829e+04
2.533599999999999852e+01 8.550360746791657584e+04
2.534000000000000341e+01 9.784378346791658259e+04
2.534399999999999409e+01 1.010520214679165801e+05
2.534799999999999898e+01 9.656832246791657235e+04
2.535200000000000387e+01 8.561568546791658446e+04
2.535599999999999454e+01 7.802910946791658353e+04
2.535999999999999943e+01 7.515359646791657724e+04
2.536400000000000432e+01 7.463914346791658318e+04
2.536799999999999500e+01 7.401575246791657992e+04
2.537199999999999989e+01 7.295742146791657433e+04
2.537600000000000477e+01 7.294615146791658481e+04
2.537999999999999545e+01 7.436994146791657840e+04
2.538400000000000034e+01 7.335279146791658422e+04
2.538800000000000523e+01 7.230370046791658388e+04
2.539199999999999591e+01 7.266366946791658120e+04
2.539600000000000080e+01 7.261369746791657235e+04
2.540000000000000568e+01 7.297078446791657188e+04
2.540399999999999636e+01 7.340192946791657596e+04
2.540800000000000125e+01 7.285913346791657386e+04
2.541200000000000614e+01 7.336139446791657247e+04
2.541599999999999682e+01 7.255571346791657561e+04
2.542000000000000171e+01 7.268909046791658329e+04
2.542400000000000659e+01 7.367852346791657328e+04
2.542799999999999727e+01 7.388001346791657852e+04
2.543200000000000216e+01 7.378555946791658062e+04
2.543600000000000705e+01 7.284716146791657957e+04
2.543999999999999773e+01 7.295981946791657538e+04
2.544400000000000261e+01 7.358453346791658259e+04
2.544799999999999329e+01 7.334330146791657899e+04
2.545199999999999818e+01 7.254812446791658294e+04
2.545600000000000307e+01 7.299600146791657608e+04
2.545999999999999375e+01 7.419493246791657293e+04
2.546399999999999864e+01 7.349691746791657351e+04
2.546800000000000352e+01 7.356995546791657398e+04
2.547199999999999420e+01 7.401704646791657433e+04
2.547599999999999909e+01 7.283419046791657456e+04
2.548000000000000398e+01 7.397838646791658539e+04
2.548399999999999466e+01 7.468263446791657771e+04
2.548799999999999955e+01 7.378893346791657677e+04
2.549200000000000443e+01 7.274728446791657188e+04
2.549599999999999511e+01 7.287368546791658446e+04
2.550000000000000000e+01 7.492113646791658539e+04
2.550400000000000489e+01 7.344363846791657852e+04
2.550799999999999557e+01 7.516718946791658527e+04
2.551200000000000045e+01 7.428179046791658038e+04
2.551600000000000534e+01 7.515143946791658527e+04
2.551999999999999602e+01 7.470013746791657468e+04
2.552400000000000091e+01 7.487988346791657386e+04
2.552800000000000580e+01 7.695167746791658283e+04
2.553199999999999648e+01 7.722851846791658318e+04
2.553600000000000136e+01 7.775140646791657491e+04
2.554000000000000625e+01 7.827034146791657258e+04
2.554399999999999693e+01 8.006632246791657235e+04
2.554800000000000182e+01 8.177334846791658492e+04
2.555200000000000671e+01 8.563842046791658504e+04
2.555599999999999739e+01 9.305153746791658341e+04
2.556000000000000227e+01 1.077826994679165800e+05
2.556399999999999295e+01 1.273739054679165856e+05
2.556799999999999784e+01 1.322951544679165818e+05
2.557200000000000273e+01 1.208054474679165724e+05
2.557599999999999341e+01 9.775478346791658259e+04
2.557999999999999829e+01 7.873916146791657957e+04
2.558400000000000318e+01 6.690458246791658166e+04
2.558799999999999386e+01 6.303004446791658120e+04
2.559199999999999875e+01 6.255754846791658201e+04
2.559600000000000364e+01 6.391909246791657642e+04
2.559999999999999432e+01 6.557867746791658283e+04
2.560399999999999920e+01 6.562330346791657212e+04
2.560800000000000409e+01 6.799596746791657642e+04
2.561199999999999477e+01 6.719267146791657433e+04
2.561599999999999966e+01 6.745041446791657654e+04
2.562000000000000455e+01 6.875019546791657922e+04
2.562399999999999523e+01 6.876701546791658620e+04
2.562800000000000011e+01 6.841487146791658597e+04
2.563200000000000500e+01 6.871776546791658620e+04
2.563599999999999568e+01 6.802169646791658306e+04
2.564000000000000057e+01 6.970666346791657270e+04
2.564400000000000546e+01 6.900266546791658038e+04
2.564799999999999613e+01 6.996770446791658469e+04
2.565200000000000102e+01 6.920177746791657410e+04
2.565600000000000591e+01 6.971888546791658155e+04
2.565999999999999659e+01 6.849602746791657410e+04
2.566400000000000148e+01 7.018720246791657701e+04
2.566800000000000637e+01 7.055841146791657957e+04
2.567199999999999704e+01 6.999965346791657794e+04
2.567600000000000193e+01 6.943792846791657212e+04
2.568000000000000682e+01 7.039923446791658353e+04
2.568399999999999750e+01 6.994657246791657235e+04
2.568800000000000239e+01 6.918994146791657840e+04
2.569199999999999307e+01 7.028034146791657258e+04
2.569599999999999795e+01 7.032777246791658399e+04
2.570000000000000284e+01 7.080023246791657584e+04
